WOJEWÓDZTWO OPOLSKIE;;;;
Powiat brzeski;;;;
Gmina miejska:;;;;
Starogard Gdañski;221303 1;;;
Gminy:;;;;
Bobowo;221304 2;;;
Czarna Woda;221301 3;obowi¹zuje od 01.01.2014;;
Czarna Woda – miasto;221301 4;obowi¹zuje od 01.01.2014;;
Czarna Woda – obszar wiejski;221301 5;obowi¹zuje od 01.01.2014;;
Kaliska;221305 2;;;
Lubichowo;221306 2;;;
Osieczna;221307 2;;;
Osiek;221308 2;;;
Skarszewy;221309 3;;;
Skarszewy – miasto;221309 4;;;
Skarszewy – obszar wiejski;221309 5;;;
Skórcz;221310 2;;;
Smêtowo Graniczne;221311 2;;;
Starogard Gdañski;221312 2;;;
Zblewo;221313 2;;;
Powiat sztumski;;;;
Gminy:;;;;
Dzierzgoñ;221601 3;;;
Dzierzgoñ – miasto;221601 4;;;
Dzierzgoñ – obszar wiejski;221601 5;;;
Miko³ajki Pomorskie;221602 2;;;
Stary Dzierzgoñ;221603 2;;;
Stary Targ;221604 2;;;
Sztum;221605 3;;;
Sztum – miasto;221605 4;;;
Sztum – obszar wiejski;221605 5;;;
Powiat tczewski;;;;
Gmina miejska:;;;;
Tczew;221401 1;;;
Gminy:;;;;
Gniew;221402 3;;;
Gniew – miasto;221402 4;;;
Gniew – obszar wiejski;221402 5;;;
Morzeszczyn;221403 2;;;
Pelplin;221404 3;;;
Pelplin – miasto;221404 4;;;
Pelplin – obszar wiejski;221404 5;;;
Subkowy;221405 2;;;
Tczew;221406 2;;;
Powiat wejherowski;;;;
Gminy miejskie;;;;
Reda;221501 1;;;
Rumia;221502 1;;;
Wejherowo;221503 1;;;
Gminy;;;;
Choczewo;221504 2;;;
Gniewino;221505 2;;;
Linia;221506 2;;;
Luzino;221507 2;;;
£êczyce;221508 2;;;
Szemud;221509 2;;;
Wejherowo;221510 2;;;
Miasta na prawach powiatu:;;;;
Powiat m. Gdañsk;;;;
M. Gdañsk;226101 1;;;
Powiat m. Gdynia;;;;
M. Gdynia;226201 1;;;
Powiat m. S³upsk;;;;
M. S³upsk;226301 1;;;
Powiat m. Sopot;;;;
M. Sopot;226401 1;;;
WOJEWÓDZTWO ŒL¥SKIE;;;;
Powiat bêdziñski;;;;
Gminy miejskie:;;;;
Bêdzin;240101 1;;;
CzeladŸ;240102 1;;;
S³awków;240108 1;;;
Wojkowice;240103 1;;;
Gminy:;;;;
Bobrowniki;240104 2;;;
Mierzêcice;240105 2;;;
Psary;240106 2;;;
Siewierz;240107 3;;;
Siewierz – miasto;240107 4;;;
Siewierz – obszar wiejski;240107 5;;;
Powiat bielski;;;;
Gmina miejska:;;;;
Szczyrk;240201 1;;;
Gminy:;;;;
Bestwina;240202 2;;;
Buczkowice;240203 2;;;
Czechowice-Dziedzice;240204 3;;;
Czechowice-Dziedzice – miasto;240204 4;;;
Czechowice-Dziedzice – obszar wiejski;240204 5;;;
Jasienica;240205 2;;;
Jaworze;240206 2;;;
Kozy;240207 2;;;
Por¹bka;240208 2;;;
Wilamowice;240209 3;;;
Wilamowice – miasto;240209 4;;;
Wilamowice – obszar wiejski;240209 5;;;
Wilkowice;240210 2;;;
Powiat bieruñsko-lêdziñski;;;;
Gminy miejskie:;;;;
Bieruñ;241401 1;;;
Imielin;241402 1;;;
Lêdziny;241403 1;;;
Gminy:;;;;
Bojszowy;241404 2;;;
Che³m Œl¹ski;241405 2;;;
Powiat cieszyñski;;;;
Gminy miejskie:;;;;
Cieszyn;240301 1;;;
Ustroñ;240302 1;;;
Wis³a;240303 1;;;
Gminy:;;;;
Brenna;240304 2;;;
Chybie;240305 2;;;
Dêbowiec;240306 2;;;
Goleszów;240307 2;;;
Ha¿lach;240308 2;;;
Istebna;240309 2;;;
Skoczów;240310 3;;;
Skoczów – miasto;240310 4;;;
Skoczów – obszar wiejski;240310 5;;;
Strumieñ;240311 3;;;
Strumieñ – miasto;240311 4;;;
Strumieñ – obszar wiejski;240311 5;;;
Zebrzydowice;240312 2;;;
Powiat czêstochowski;;;;
Gminy:;;;;
Blachownia;240401 3;;;
Blachownia – miasto;240401 4;;;
Blachownia – obszar wiejski;240401 5;;;
D¹browa Zielona;240402 2;;;
Janów;240403 2;;;
Kamienica Polska;240404 2;;;
K³omnice;240405 2;;;
Koniecpol;240406 3;;;
Koniecpol – miasto;240406 4;;;
Koniecpol – obszar wiejski;240406 5;;;
Konopiska;240407 2;;;
Kruszyna;240408 2;;;
Lelów;240409 2;;;
Mstów;240410 2;;;
Mykanów;240411 2;;;
Olsztyn;240412 2;;;
Poczesna;240413 2;;;
Przyrów;240414 2;;;
Rêdziny;240415 2;;;
Starcza;240416 2;;;
Powiat gliwicki;;;;
Gminy miejskie:;;;;
Knurów;240501 1;;;
Pyskowice;240502 1;;;
Gminy:;;;;
Giera³towice;240503 2;;;
Pilchowice;240504 2;;;
Rudziniec;240505 2;;;
Soœnicowice;240506 3;;;
Soœnicowice – miasto;240506 4;;;
Soœnicowice – obszar wiejski;240506 5;;;
Toszek;240507 3;;;
Toszek – miasto;240507 4;;;
Toszek – obszar wiejski;240507 5;;;
Wielowieœ;240508 2;;;
Powiat k³obucki;;;;
Gminy:;;;;
K³obuck;240601 3;;;
K³obuck – miasto;240601 4;;;
K³obuck – obszar wiejski;240601 5;;;
Krzepice;240602 3;;;
Krzepice – miasto;240602 4;;;
Krzepice – obszar wiejski;240602 5;;;
Lipie;240603 2;;;
MiedŸno;240604 2;;;
Opatów;240605 2;;;
Panki;240606 2;;;
Popów;240607 2;;;
Przystajñ;240608 2;;;
Wrêczyca Wielka;240609 2;;;
Powiat lubliniecki;;;;
Gmina miejska:;;;;
Lubliniec;240701 1;;;
Gminy:;;;;
Boronów;240702 2;;;
Ciasna;240703 2;;;
Herby;240704 2;;;
Kochanowice;240705 2;;;
Koszêcin;240706 2;;;
Pawonków;240707 2;;;
WoŸniki;240708 3;;;
WoŸniki – miasto;240708 4;;;
WoŸniki – obszar wiejski;240708 5;;;
Powiat miko³owski;;;;
Gminy miejskie:;;;;
£aziska Górne;240801 1;;;
Miko³ów;240802 1;;;
Orzesze;240803 1;;;
Gminy:;;;;
Ornontowice;240804 2;;;
Wyry;240805 2;;;
Powiat myszkowski;;;;
Gmina miejska:;;;;
Myszków;240901 1;;;
Gminy;;;;
Kozieg³owy;240902 3;;;
Kozieg³owy – miasto;240902 4;;;
Kozieg³owy – obszar wiejski;240902 5;;;
Niegowa;240903 2;;;
Poraj;240904 2;;;
¯arki;240905 3;;;
¯arki – miasto;240905 4;;;
¯arki – obszar wiejski;240905 5;;;
Powiat pszczyñski;;;;
Gminy:;;;;
Gocza³kowice-Zdrój;241001 2;;;
Kobiór;241002 2;;;
MiedŸna;241003 2;;;
Paw³owice;241004 2;;;
Pszczyna;241005 3;;;
Pszczyna – miasto;241005 4;;;
Pszczyna – obszar wiejski;241005 5;;;
Suszec;241006 2;;;
Powiat raciborski;;;;
Gmina miejska:;;;;
Racibórz;241101 1;;;
Gminy:;;;;
Kornowac;241102 2;;;
Krzanowice;241103 3;;;
Krzanowice – miasto;241103 4;;;
Krzanowice – obszar wiejski;241103 5;;;
Krzy¿anowice;241104 2;;;
KuŸnia Raciborska;241105 3;;;
KuŸnia Raciborska – miasto;241105 4;;;
KuŸnia Raciborska – obszar wiejski;241105 5;;;
Nêdza;241106 2;;;
Pietrowice Wielkie;241107 2;;;
Rudnik;241108 2;;;
Powiat rybnicki;;;;
Gminy:;;;;
Czerwionka-Leszczyny;241201 3;;;
Czerwionka-Leszczyny – miasto;241201 4;;;
Czerwionka-Leszczyny – obszar wiejski;241201 5;;;
Gaszowice;241202 2;;;
Jejkowice;241203 2;;;
Lyski;241204 2;;;
Œwierklany;241205 2;;;
Powiat tarnogórski;;;;
Gminy miejskie:;;;;
Kalety;241301 1;;;
Miasteczko Œl¹skie;241302 1;;;
Radzionków;241303 1;;;
Tarnowskie Góry;241304 1;;;
Gminy:;;;;
Krupski M³yn;241305 2;;;
O¿arowice;241306 2;;;
Œwierklaniec;241307 2;;;
Tworóg;241308 2;;;
Zbros³awice;241309 2;;;
Powiat wodzis³awski;;;;
Gminy miejskie:;;;;
Pszów;241501 1;;;
Radlin;241502 1;;;
Rydu³towy;241503 1;;;
Wodzis³aw Œl¹ski;241504 1;;;
Gminy:;;;;
Godów;241505 2;;;
Gorzyce;241506 2;;;
Lubomia;241507 2;;;
Marklowice;241508 2;;;
Mszana;241509 2;;;
Powiat zawierciañski;;;;
Gminy miejskie:;;;;
Porêba;241601 1;;;
Zawiercie;241602 1;;;
Gminy:;;;;
Irz¹dze;241603 2;;;
Kroczyce;241604 2;;;
£azy;241605 3;;;
£azy – miasto;241605 4;;;
£azy – obszar wiejski;241605 5;;;
Ogrodzieniec;241606 3;;;
Ogrodzieniec – miasto;241606 4;;;
Ogrodzieniec – obszar wiejski;241606 5;;;
Pilica;241607 3;;;
Pilica – miasto;241607 4;;;
Pilica – obszar wiejski;241607 5;;;
Szczekociny;241608 3;;;
Szczekociny – miasto;241608 4;;;
Szczekociny – obszar wiejski;241608 5;;;
W³odowice;241609 2;;;
¯arnowiec;241610 2;;;
Powiat ¿ywiecki;;;;
Gmina miejska:;;;;
¯ywiec;241701 1;;;
Gminy:;;;;
Czernichów;241702 2;;;
Gilowice;241703 2;;;
Jeleœnia;241704 2;;;
Koszarawa;241705 2;;;
Lipowa;241706 2;;;
£êkawica;241707 2;;;
£odygowice;241708 2;;;
Milówka;241709 2;;;
Radziechowy-Wieprz;241710 2;;;
Rajcza;241711 2;;;
Œlemieñ;241712 2;;;
Œwinna;241713 2;;;
Ujso³y;241714 2;;;
Wêgierska Górka;241715 2;;;
Miasta na prawach powiatu:;;;;
Powiat m. Bielsko-Bia³a;;;;
M. Bielsko-Bia³a;246101 1;;;
Powiat m. Bytom;;;;
M. Bytom;246201 1;;;
Powiat m. Chorzów;;;;
M. Chorzów;246301 1;;;
Powiat m. Czêstochowa;;;;
M. Czêstochowa;246401 1;;;
Powiat m. D¹browa Górnicza;;;;
M. D¹browa Górnicza;246501 1;;;
Powiat m. Gliwice;;;;
M. Gliwice;246601 1;;;
Powiat m. Jastrzêbie-Zdrój;;;;
M. Jastrzêbie-Zdrój;246701 1;;;
Powiat m. Jaworzno;;;;
M. Jaworzno;246801 1;;;
Powiat m. Katowice;;;;
M. Katowice;246901 1;;;
Powiat m. Mys³owice;;;;
M. Mys³owice;247001 1;;;
Powiat m. Piekary Œl¹skie;;;;
M. Piekary Œl¹skie;247101 1;;;
Powiat m. Ruda Œl¹ska;;;;
M. Ruda Œl¹ska;247201 1;;;
Powiat m. Rybnik;;;;
M. Rybnik;247301 1;;;
Powiat m. Siemianowice Œl¹skie;;;;
M. Siemianowice Œl¹skie;247401 1;;;
Powiat m. Sosnowiec;;;;
M. Sosnowiec;247501 1;;;
Powiat m. Œwiêtoch³owice;;;;
M. Œwiêtoch³owice;247601 1;;;
Powiat m. Tychy;;;;
M. Tychy;247701 1;;;
Powiat m. Zabrze;;;;
M. Zabrze;247801 1;;;
Powiat m. ¯ory;;;;
M. ¯ory;247901 1;;;
WOJEWÓDZTWO ŒWIÊTOKRZYSKIE;;;;
Powiat buski;;;;
Gminy:;;;;
Busko-Zdrój;260101 3;;;
Busko-Zdrój – miasto;260101 4;;;
Busko-Zdrój – obszar wiejski;260101 5;;;
Gnojno;260102 2;;;
Nowy Korczyn;260103 2;kod wygas³ 21.02.2019;;
Nowy Korczyn;260103 3;obowi¹zuje od 22.02.2019;;
Nowy Korczyn – miasto;260103 4;obowi¹zuje od 22.02.2019;;
Nowy Korczyn – obszar wiejski;260103 5;obowi¹zuje od 22.02.2019;;
Pacanów;260104 2;kod wygas³ 21.02.2019;;
Pacanów;260104 3;obowi¹zuje od 22.02.2019;;
Pacanów – miasto;260104 4;obowi¹zuje od 22.02.2019;;
Pacanów – obszar wiejski;260104 5;obowi¹zuje od 22.02.2019;;
Solec-Zdrój;260105 2;;;
Stopnica;260106 2;kod wygas³ 31.12.2014;;
Stopnica;260106 3;obowi¹zuje od 01.01.2015;;
Stopnica – miasto;260106 4;obowi¹zuje od 01.01.2015;;
Stopnica – obszar wiejski;260106 5;obowi¹zuje od 01.01.2015;;
Tuczêpy;260107 2;;;
Wiœlica;260108 2;kod wygas³ 31.12.2017;;
Wiœlica;260108 3;obowi¹zuje od 01.01.2018;;
Wiœlica – miasto;260108 4;obowi¹zuje od 01.01.2018;;
Wiœlica – obszar wiejski;260108 5;obowi¹zuje od 01.01.2018;;
Powiat jêdrzejowski;;;;
Gminy:;;;;
Imielno;260201 2;;;
Jêdrzejów;260202 3;;;
Jêdrzejów – miasto;260202 4;;;
Jêdrzejów – obszar wiejski;260202 5;;;
Ma³ogoszcz;260203 3;;;
Ma³ogoszcz – miasto;260203 4;;;
Ma³ogoszcz – obszar wiejski;260203 5;;;
Nag³owice;260204 2;;;
Oksa;260205 2;;;
Sêdziszów;260206 3;;;
Sêdziszów – miasto;260206 4;;;
Sêdziszów – obszar wiejski;260206 5;;;
S³upia (Jêdrzejowska);260207 2;;;
Sobków;260208 2;;;
Wodzis³aw;260209 2;kod wygas³ 31.12.2020;;
Wodzis³aw;260209 3;obowi¹zuje od 01.01.2021;;
Wodzis³aw – miasto;260209 4;obowi¹zuje od 01.01.2021;;
Wodzis³aw – obszar wiejski;260209 5;obowi¹zuje od 01.01.2021;;
Powiat kazimierski;;;;
Gminy:;;;;
Bejsce;260301 2;;;
Czarnocin;260302 2;;;
Kazimierza Wielka;260303 3;;;
Kazimierza Wielka – miasto;260303 4;;;
Kazimierza Wielka – obszar wiejski;260303 5;;;
Opatowiec;260304 2;kod wygas³ 21.02.2019;;
Opatowiec;260304 3;obowi¹zuje od 22.02.2019;;
Opatowiec – miasto;260304 4;obowi¹zuje od 22.02.2019;;
Opatowiec – obszar wiejski;260304 5;obowi¹zuje od 22.02.2019;;
Skalbmierz;260305 3;;;
Skalbmierz – miasto;260305 4;;;
Skalbmierz – obszar wiejski;260305 5;;;
Powiat kielecki;;;;
Gminy:;;;;
Bieliny;260401 2;;;
Bodzentyn;260402 3;;;
Bodzentyn – miasto;260402 4;;;
Bodzentyn – obszar wiejski;260402 5;;;
Chêciny;260403 3;;;
Chêciny – miasto;260403 4;;;
Chêciny – obszar wiejski;260403 5;;;
Chmielnik;260404 3;;;
Chmielnik – miasto;260404 4;;;
Chmielnik – obszar wiejski;260404 5;;;
Daleszyce;260405 3;;;
Daleszyce – miasto;260405 4;;;
Daleszyce – obszar wiejski;260405 5;;;
Górno;260406 2;;;
£agów;260407 2;kod wygas³ 31.12.2017;;
£agów;260407 3;obowi¹zuje od 01.01.2018;;
£agów – miasto;260407 4;obowi¹zuje od 01.01.2018;;
£agów – obszar wiejski;260407 5;obowi¹zuje od 01.01.2018;;
£opuszno;260408 2;;;
Mas³ów;260409 2;;;
Miedziana Góra;260410 2;;;
Mniów;260411 2;;;
Morawica;260412 2;kod wygas³ 31.12.2016;;
Morawica;260412 3;obowi¹zuje od 01.01.2017;;
Morawica – miasto;260412 4;obowi¹zuje od 01.01.2017;;
Morawica – obszar wiejski;260412 5;obowi¹zuje od 01.01.2017;;
Nowa S³upia;260413 2;kod wygas³ 21.02.2019;;
Nowa S³upia;260413 3;obowi¹zuje od 22.02.2019;;
Nowa S³upia – miasto;260413 4;obowi¹zuje od 22.02.2019;;
Nowa S³upia – obszar wiejski;260413 5;obowi¹zuje od 22.02.2019;;
Piekoszów;260414 2;;;
Pierzchnica;260415 2;kod wygas³ 21.02.2019;;
Pierzchnica;260415 3;obowi¹zuje od 22.02.2019;;
Pierzchnica – miasto;260415 4;obowi¹zuje od 22.02.2019;;
Pierzchnica – obszar wiejski;260415 5;obowi¹zuje od 22.02.2019;;
Raków;260416 2;;;
Nowiny;260417 2;do 31.12.2020 Sitkówka-Nowiny;;
Strawczyn;260418 2;;;
Zagnañsk;260419 2;;;
Powiat konecki;;;;
Gminy:;;;;
Fa³ków;260501 2;;;
Gowarczów;260502 2;;;
Koñskie;260503 3;;;
Koñskie – miasto;260503 4;;;
Koñskie – obszar wiejski;260503 5;;;
Radoszyce;260504 2;kod wygas³ 31.12.2017;;
Radoszyce;260504 3;obowi¹zuje od 01.01.2018;;
Radoszyce – miasto;260504 4;obowi¹zuje od 01.01.2018;;
Radoszyce – obszar wiejski;260504 5;obowi¹zuje od 01.01.2018;;
Ruda Maleniecka;260505 2;;;
S³upia Konecka;260506 2;do 31.12.2017 S³upia (Konecka);;
Smyków;260507 2;;;
St¹porków;260508 3;;;
St¹porków – miasto;260508 4;;;
St¹porków – obszar wiejski;260508 5;;;
Powiat opatowski;;;;
Gminy:;;;;
Baækowice;260601 2;;;
Iwaniska;260602 2;;;
Lipnik;260603 2;;;
Opatów;260604 3;;;
Opatów – miasto;260604 4;;;
Opatów – obszar wiejski;260604 5;;;
O¿arów;260605 3;;;
O¿arów – miasto;260605 4;;;
O¿arów – obszar wiejski;260605 5;;;
Sadowie;260606 2;;;
Tar³ów;260607 2;;;
Wojciechowice;260608 2;;;
Powiat ostrowiecki;;;;
Gmina miejska:;;;;
Ostrowiec Œwiêtokrzyski;260701 1;;;
Gminy:;;;;
Ba³tów;260702 2;;;
Bodzechów;260703 2;;;
Æmielów;260704 3;;;
Æmielów – miasto;260704 4;;;
Æmielów – obszar wiejski;260704 5;;;
Kunów;260705 3;;;
Kunów – miasto;260705 4;;;
Kunów – obszar wiejski;260705 5;;;
Waœniów;260706 2;;;
Powiat piñczowski;;;;
Gminy:;;;;
Dzia³oszyce;260801 3;;;
Dzia³oszyce – miasto;260801 4;;;
Dzia³oszyce – obszar wiejski;260801 5;;;
Kije;260802 2;;;
Micha³ów;260803 2;;;
Piñczów;260804 3;;;
Piñczów – miasto;260804 4;;;
Piñczów – obszar wiejski;260804 5;;;
Z³ota;260805 2;;;
Powiat sandomierski;;;;
Gmina miejska:;;;;
Sandomierz;260901 1;;;
Gminy:;;;;
Dwikozy;260902 2;;;
Klimontów;260903 2;kod wygas³ 31.12.2019;;
Klimontów;260903 3;obowi¹zuje od 01.01.2020;;
Klimontów – miasto;260903 4;obowi¹zuje od 01.01.2020;;
Klimontów – obszar wiejski;260903 5;obowi¹zuje od 01.01.2020;;
Koprzywnica;260904 3;;;
Koprzywnica – miasto;260904 4;;;
Koprzywnica – obszar wiejski;260904 5;;;
£oniów;260905 2;;;
Obrazów;260906 2;;;
Samborzec;260907 2;;;
Wilczyce;260908 2;;;
Zawichost;260909 3;;;
Zawichost – miasto;260909 4;;;
Zawichost – obszar wiejski;260909 5;;;
Powiat skar¿yski;;;;
Gmina miejska:;;;;
Skar¿ysko-Kamienna;261001 1;;;
Gminy:;;;;
Bli¿yn;261002 2;;;
£¹czna;261003 2;;;
Skar¿ysko Koœcielne;261004 2;;;
Suchedniów;261005 3;;;
Suchedniów – miasto;261005 4;;;
Suchedniów – obszar wiejski;261005 5;;;
Powiat starachowicki;;;;
Gmina miejska:;;;;
Starachowice;261101 1;;;
Gminy:;;;;
Brody;261102 2;;;
Mirzec;261103 2;;;
Paw³ów;261104 2;;;
W¹chock;261105 3;;;
W¹chock – miasto;261105 4;;;
W¹chock – obszar wiejski;261105 5;;;
Powiat staszowski;;;;
Gminy:;;;;
Bogoria;261201 2;;;
£ubnice;261202 2;;;
Oleœnica;261203 2;kod wygas³ 21.02.2019;;
Oleœnica;261203 3;obowi¹zuje od 22.02.2019;;
Oleœnica – miasto;261203 4;obowi¹zuje od 22.02.2019;;
Oleœnica – obszar wiejski;261203 5;obowi¹zuje od 22.02.2019;;
Osiek;261204 3;;;
Osiek – miasto;261204 4;;;
Osiek – obszar wiejski;261204 5;;;
Po³aniec;261205 3;;;
Po³aniec – miasto;261205 4;;;
Po³aniec – obszar wiejski;261205 5;;;
Rytwiany;261206 2;;;
Staszów;261207 3;;;
Staszów – miasto;261207 4;;;
Staszów – obszar wiejski;261207 5;;;
Szyd³ów;261208 2;kod wygas³ 21.02.2019;;
Szyd³ów;261208 3;obowi¹zuje od 22.02.2019;;
Szyd³ów – miasto;261208 4;obowi¹zuje od 22.02.2019;;
Szyd³ów – obszar wiejski;261208 5;obowi¹zuje od 22.02.2019;;
Powiat w³oszczowski;;;;
Gminy:;;;;
Kluczewsko;261301 2;;;
Krasocin;261302 2;;;
Moskorzew;261303 2;;;
Radków;261304 2;;;
Secemin;261305 2;;;
W³oszczowa;261306 3;;;
W³oszczowa – miasto;261306 4;;;
W³oszczowa – obszar wiejski;261306 5;;;
Miasto na prawach powiatu:;;;;
Powiat m. Kielce;;;;
M. Kielce;266101 1;;;
WOJEWÓDZTWO WARMIÑSKO-MAZURSKIE;;;;
Powiat bartoszycki;;;;
Gminy miejskie:;;;;
Bartoszyce;280101 1;;;
Górowo I³aweckie;280102 1;;;
Gminy:;;;;
Bartoszyce;280103 2;;;
Bisztynek;280104 3;;;
Bisztynek – miasto;280104 4;;;
Bisztynek – obszar wiejski;280104 5;;;
Górowo I³aweckie;280105 2;;;
Sêpopol;280106 3;;;
Sêpopol – miasto;280106 4;;;
Sêpopol – obszar wiejski;280106 5;;;
Powiat braniewski;;;;
Gmina miejska:;;;;
Braniewo;280201 1;;;
Gminy:;;;;
Braniewo;280202 2;;;
Frombork;280203 3;;;
Frombork – miasto;280203 4;;;
Frombork – obszar wiejski;280203 5;;;
Lelkowo;280204 2;;;
Pieniê¿no;280205 3;;;
Pieniê¿no – miasto;280205 4;;;
Pieniê¿no – obszar wiejski;280205 5;;;
P³oskinia;280206 2;;;
Wilczêta;280207 2;;;
Powiat dzia³dowski;;;;
Gmina miejska:;;;;
Dzia³dowo;280301 1;;;
Gminy:;;;;
Dzia³dowo;280302 2;;;
I³owo-Osada;280303 2;;;
Lidzbark;280304 3;;;
Lidzbark – miasto;280304 4;;;
Lidzbark – obszar wiejski;280304 5;;;
P³oœnica;280305 2;;;
Rybno;280306 2;;;
Powiat elbl¹ski;;;;
Gminy:;;;;
Elbl¹g;280401 2;;;
Godkowo;280402 2;;;
Gronowo Elbl¹skie;280403 2;;;
Markusy;280404 2;;;
Milejewo;280405 2;;;
M³ynary;280406 3;;;
M³ynary – miasto;280406 4;;;
M³ynary – obszar wiejski;280406 5;;;
Pas³êk;280407 3;;;
Pas³êk – miasto;280407 4;;;
Pas³êk – obszar wiejski;280407 5;;;
Rychliki;280408 2;;;
Tolkmicko;280409 3;;;
Tolkmicko – miasto;280409 4;;;
Tolkmicko – obszar wiejski;280409 5;;;
Powiat e³cki;;;;
Gmina miejska:;;;;
E³k;280501 1;;;
Gminy:;;;;
E³k;280502 2;;;
Kalinowo;280503 2;;;
Prostki;280504 2;;;
Stare Juchy;280505 2;;;
Powiat gi¿ycki;;;;
Gmina miejska:;;;;
Gi¿ycko;280601 1;;;
Gminy:;;;;
Gi¿ycko;280604 2;;;
Kruklanki;280605 2;;;
Mi³ki;280606 2;;;
Ryn;280608 3;;;
Ryn – miasto;280608 4;;;
Ryn – obszar wiejski;280608 5;;;
Wydminy;280610 2;;;
Powiat go³dapski;;;;
Gminy:;;;;
Banie Mazurskie;281801 2;;;
Dubeninki;281802 2;;;
Go³dap;281803 3;;;
Go³dap – miasto;281803 4;;;
Go³dap – obszar wiejski;281803 5;;;
Powiat i³awski;;;;
Gminy miejskie:;;;;
I³awa;280701 1;;;
Lubawa;280702 1;;;
Gminy:;;;;
I³awa;280703 2;;;
Kisielice;280704 3;;;
Kisielice – miasto;280704 4;;;
Kisielice – obszar wiejski;280704 5;;;
Lubawa;280705 2;;;
Susz;280706 3;;;
Susz – miasto;280706 4;;;
Susz – obszar wiejski;280706 5;;;
Zalewo;280707 3;;;
Zalewo – miasto;280707 4;;;
Zalewo – obszar wiejski;280707 5;;;
Powiat kêtrzyñski;;;;
Gmina miejska:;;;;
Kêtrzyn;280801 1;;;
Gminy:;;;;
Barciany;280802 2;;;
Kêtrzyn;280803 2;;;
Korsze;280804 3;;;
Korsze – miasto;280804 4;;;
Korsze – obszar wiejski;280804 5;;;
Reszel;280805 3;;;
Reszel – miasto;280805 4;;;
Reszel – obszar wiejski;280805 5;;;
Srokowo;280806 2;;;
Powiat lidzbarski;;;;
Gmina miejska:;;;;
Lidzbark Warmiñski;280901 1;;;
Gminy:;;;;
Kiwity;280902 2;;;
Lidzbark Warmiñski;280903 2;;;
Lubomino;280904 2;;;
Orneta;280905 3;;;
Orneta – miasto;280905 4;;;
Orneta – obszar wiejski;280905 5;;;
Powiat mr¹gowski;;;;
Gmina miejska:;;;;
Mr¹gowo;281001 1;;;
Gminy:;;;;
Miko³ajki;281002 3;;;
Miko³ajki – miasto;281002 4;;;
Miko³ajki – obszar wiejski;281002 5;;;
Mr¹gowo;281003 2;;;
Piecki;281004 2;;;
Sorkwity;281005 2;;;
Powiat nidzicki;;;;
Gminy:;;;;
Janowiec Koœcielny;281101 2;;;
Janowo;281102 2;;;
Koz³owo;281103 2;;;
Nidzica;281104 3;;;
Nidzica – miasto;281104 4;;;
Nidzica – obszar wiejski;281104 5;;;
Powiat nowomiejski;;;;
Gmina miejska:;;;;
Nowe Miasto Lubawskie;281201 1;;;
Gminy:;;;;
Biskupiec;281202 2;;;
Grodziczno;281203 2;;;
Kurzêtnik;281204 2;;;
Nowe Miasto Lubawskie;281205 2;;;
Powiat olecki;;;;
Gminy:;;;;
Kowale Oleckie;281303 2;;;
Olecko;281304 3;;;
Olecko – miasto;281304 4;;;
Olecko – obszar wiejski;281304 5;;;
Œwiêtajno;281305 2;;;
Wieliczki;281306 2;;;
Powiat olsztyñski;;;;
Gminy:;;;;
Barczewo;281401 3;;;
Barczewo – miasto;281401 4;;;
Barczewo – obszar wiejski;281401 5;;;
Biskupiec;281402 3;;;
Biskupiec – miasto;281402 4;;;
Biskupiec – obszar wiejski;281402 5;;;
Dobre Miasto;281403 3;;;
Dobre Miasto – miasto;281403 4;;;
Dobre Miasto – obszar wiejski;281403 5;;;
Dywity;281404 2;;;
Gietrzwa³d;281405 2;;;
Jeziorany;281406 3;;;
Jeziorany – miasto;281406 4;;;
Jeziorany – obszar wiejski;281406 5;;;
Jonkowo;281407 2;;;
Kolno;281408 2;;;
Olsztynek;281409 3;;;
Olsztynek – miasto;281409 4;;;
Olsztynek – obszar wiejski;281409 5;;;
Purda;281410 2;;;
Stawiguda;281411 2;;;
Œwi¹tki;281412 2;;;
Powiat ostródzki;;;;
Gmina miejska:;;;;
Ostróda;281501 1;;;
Gminy:;;;;
D¹brówno;281502 2;;;
Grunwald;281503 2;;;
£ukta;281504 2;;;
Ma³dyty;281505 2;;;
Mi³akowo;281506 3;;;
Mi³akowo – miasto;281506 4;;;
Mi³akowo – obszar wiejski;281506 5;;;
Mi³om³yn;281507 3;;;
Mi³om³yn – miasto;281507 4;;;
Mi³om³yn – obszar wiejski;281507 5;;;
Mor¹g;281508 3;;;
Mor¹g – miasto;281508 4;;;
Mor¹g – obszar wiejski;281508 5;;;
Ostróda;281509 2;;;
Powiat piski;;;;
Gminy:;;;;
Bia³a Piska;281601 3;;;
Bia³a Piska – miasto;281601 4;;;
Bia³a Piska – obszar wiejski;281601 5;;;
Orzysz;281602 3;;;
Orzysz – miasto;281602 4;;;
Orzysz – obszar wiejski;281602 5;;;
Pisz;281603 3;;;
Pisz – miasto;281603 4;;;
Pisz – obszar wiejski;281603 5;;;
Ruciane-Nida;281604 3;;;
Ruciane-Nida – miasto;281604 4;;;
Ruciane-Nida – obszar wiejski;281604 5;;;
Powiat szczycieñski;;;;
Gmina miejska:;;;;
Szczytno;281701 1;;;
Gminy:;;;;
DŸwierzuty;281702 2;;;
Jedwabno;281703 2;;;
Pasym;281704 3;;;
Pasym – miasto;281704 4;;;
Pasym – obszar wiejski;281704 5;;;
Rozogi;281705 2;;;
Szczytno;281706 2;;;
