Izbica;060604 2;;;
Krasnystaw;060605 2;;;
Kraúniczyn;060606 2;;;
£opiennik GÛrny;060607 2;;;
Rudnik;060609 2;;;
Siennica RÛøana;060610 2;;;
ØÛ≥kiewka;060611 2;;;
Powiat kraúnicki;;;;
Gmina miejska:;;;;
Kraúnik;060701 1;;;
Gminy:;;;;
Annopol;060702 3;;;
Annopol ñ miasto;060702 4;;;
Annopol ñ obszar wiejski;060702 5;;;
Dzierzkowice;060703 2;;;
GoúcieradÛw;060704 2;;;
Kraúnik;060705 2;;;
Szastarka;060706 2;;;
Trzydnik Duøy;060707 2;;;
UrzÍdÛw;060708 2;kod wygas≥ 31.12.2015;;
UrzÍdÛw;060708 3;obowiπzuje od 01.01.2016;;
UrzÍdÛw ñ miasto;060708 4;obowiπzuje od 01.01.2016;;
UrzÍdÛw ñ obszar wiejski;060708 5;obowiπzuje od 01.01.2016;;
Wilko≥az;060709 2;;;
ZakrzÛwek;060710 2;;;
Powiat lubartowski;;;;
Gmina miejska:;;;;
LubartÛw;060801 1;;;
Gminy:;;;;
AbramÛw;060802 2;;;
Firlej;060803 2;;;
Jeziorzany;060804 2;;;
Kamionka;060805 2;kod wygas≥ 31.12.2020;;
Kamionka;060805 3;obowiπzuje od 01.01.2021;;
Kamionka ñ miasto;060805 4;obowiπzuje od 01.01.2021;;
Kamionka ñ obszar wiejski;060805 5;obowiπzuje od 01.01.2021;;
Kock;060806 3;;;
Kock ñ miasto;060806 4;;;
Kock ñ obszar wiejski;060806 5;;;
LubartÛw;060807 2;;;
MichÛw;060808 2;;;
Niedüwiada;060809 2;;;
OstrÛw Lubelski;060810 3;;;
OstrÛw Lubelski ñ miasto;060810 4;;;
OstrÛw Lubelski ñ obszar wiejski;060810 5;;;
OstrÛwek;060811 2;;;
Serniki;060812 2;;;
UúcimÛw;060813 2;;;
Powiat lubelski;;;;
Gminy:;;;;
Be≥øyce;060901 3;;;
Be≥øyce ñ miasto;060901 4;;;
Be≥øyce ñ obszar wiejski;060901 5;;;
BorzechÛw;060902 2;;;
Bychawa;060903 3;;;
Bychawa ñ miasto;060903 4;;;
Bychawa ñ obszar wiejski;060903 5;;;
GarbÛw;060904 2;;;
G≥usk;060905 2;;;
Jab≥onna;060906 2;;;
JastkÛw;060907 2;;;
Konopnica;060908 2;;;
KrzczonÛw;060909 2;;;
Niedrzwica Duøa;060910 2;;;
Niemce;060911 2;;;
Strzyøewice;060912 2;;;
WojciechÛw;060913 2;;;
WÛlka;060914 2;;;
Wysokie;060915 2;;;
Zakrzew;060916 2;;;
Powiat ≥ÍczyÒski;;;;
Gminy:;;;;
CycÛw;061001 2;;;
Ludwin;061002 2;;;
£Íczna;061003 3;;;
£Íczna ñ miasto;061003 4;;;
£Íczna ñ obszar wiejski;061003 5;;;
MilejÛw;061004 2;;;
PuchaczÛw;061005 2;;;
Spiczyn;061006 2;;;
Powiat ≥ukowski;;;;
Gminy miejskie:;;;;
£ukÛw;061101 1;;;
Stoczek £ukowski;061102 1;;;
Gminy:;;;;
AdamÛw;061103 2;;;
Krzywda;061104 2;;;
£ukÛw;061105 2;;;
Serokomla;061106 2;;;
Stanin;061107 2;;;
Stoczek £ukowski;061108 2;;;
TrzebieszÛw;061109 2;;;
WojcieszkÛw;061110 2;;;
Wola Mys≥owska;061111 2;;;
Powiat opolski;;;;
Gminy:;;;;
Chodel;061201 2;;;
JÛzefÛw nad Wis≥π;061202 2;kod wygas≥ 31.12.2017;;
JÛzefÛw nad Wis≥π;061202 3;obowiπzuje od 01.01.2018;;
JÛzefÛw nad Wis≥π ñ miasto;061202 4;obowiπzuje od 01.01.2018;;
JÛzefÛw nad Wis≥π ñ obszar wiejski;061202 5;obowiπzuje od 01.01.2018;;
Karczmiska;061203 2;;;
£aziska;061204 2;;;
Opole Lubelskie;061205 3;;;
Opole Lubelskie ñ miasto;061205 4;;;
Opole Lubelskie ñ obszar wiejski;061205 5;;;
Poniatowa;061206 3;;;
Poniatowa ñ miasto;061206 4;;;
Poniatowa ñ obszar wiejski;061206 5;;;
WilkÛw;061207 2;;;
Powiat parczewski;;;;
Gminy:;;;;
DÍbowa K≥oda;061301 2;;;
Jab≥oÒ;061302 2;;;
MilanÛw;061303 2;;;
Parczew;061304 3;;;
Parczew ñ miasto;061304 4;;;
Parczew ñ obszar wiejski;061304 5;;;
PodedwÛrze;061305 2;;;
SiemieÒ;061306 2;;;
Sosnowica;061307 2;;;
Powiat pu≥awski;;;;
Gmina miejska:;;;;
Pu≥awy;061401 1;;;
Gminy:;;;;
BaranÛw;061402 2;;;
Janowiec;061403 2;;;
Kazimierz Dolny;061404 3;;;
Kazimierz Dolny ñ miasto;061404 4;;;
Kazimierz Dolny ñ obszar wiejski;061404 5;;;
KoÒskowola;061405 2;;;
KurÛw;061406 2;;;
MarkuszÛw;061407 2;;;
Na≥ÍczÛw;061408 3;;;
Na≥ÍczÛw ñ miasto;061408 4;;;
Na≥ÍczÛw ñ obszar wiejski;061408 5;;;
Pu≥awy;061409 2;;;
Wπwolnica;061410 2;;;
Øyrzyn;061411 2;;;
Powiat radzyÒski;;;;
Gmina miejska:;;;;
RadzyÒ Podlaski;061501 1;;;
Gminy:;;;;
Borki;061502 2;;;
Czemierniki;061503 2;;;
Kπkolewnica;061504 2;;;
KomarÛwka Podlaska;061505 2;;;
RadzyÒ Podlaski;061506 2;;;
Ulan-Majorat;061507 2;;;
WohyÒ;061508 2;;;
Powiat rycki;;;;
Gmina miejska:;;;;
DÍblin;061601 1;;;
Gminy:;;;;
K≥oczew;061602 2;;;
NowodwÛr;061603 2;;;
Ryki;061604 3;;;
Ryki ñ miasto;061604 4;;;
Ryki ñ obszar wiejski;061604 5;;;
StÍøyca;061605 2;;;
U≥Íø;061606 2;;;
Powiat úwidnicki;;;;
Gmina miejska:;;;;
åwidnik;061701 1;;;
Gminy:;;;;
Me≥giew;061702 2;;;
Piaski;061703 3;;;
Piaski ñ miasto;061703 4;;;
Piaski ñ obszar wiejski;061703 5;;;
Rybczewice;061704 2;;;
Trawniki;061705 2;;;
Powiat tomaszowski;;;;
Gmina miejska:;;;;
TomaszÛw Lubelski;061801 1;;;
Gminy:;;;;
Be≥øec;061802 2;;;
JarczÛw;061803 2;;;
Krynice;061804 2;;;
Lubycza KrÛlewska;061805 2;kod wygas≥ 31.12.2015;;
Lubycza KrÛlewska;061805 3;obowiπzuje od 01.01.2016;;
Lubycza KrÛlewska ñ miasto;061805 4;obowiπzuje od 01.01.2016;;
Lubycza KrÛlewska ñ obszar wiejski;061805 5;obowiπzuje od 01.01.2016;;
£aszczÛw;061806 3;;;
£aszczÛw ñ miasto;061806 4;;;
£aszczÛw ñ obszar wiejski;061806 5;;;
Rachanie;061807 2;;;
Susiec;061808 2;;;
Tarnawatka;061809 2;;;
Telatyn;061810 2;;;
TomaszÛw Lubelski;061811 2;;;
Tyszowce;061812 3;;;
Tyszowce ñ miasto;061812 4;;;
Tyszowce ñ obszar wiejski;061812 5;;;
UlhÛwek;061813 2;;;
Powiat w≥odawski;;;;
Gmina miejska:;;;;
W≥odawa;061901 1;;;
Gminy:;;;;
Hanna;061902 2;;;
HaÒsk;061903 2;;;
Stary Brus;061904 2;;;
Urszulin;061905 2;;;
W≥odawa;061906 2;;;
Wola Uhruska;061907 2;;;
Wyryki;061908 2;;;
Powiat zamojski;;;;
Gminy:;;;;
AdamÛw;062001 2;;;
Grabowiec;062002 2;;;
KomarÛw-Osada;062003 2;;;
KrasnobrÛd;062004 3;;;
KrasnobrÛd ñ miasto;062004 4;;;
KrasnobrÛd ñ obszar wiejski;062004 5;;;
£abunie;062005 2;;;
Miπczyn;062006 2;;;
Nielisz;062007 2;;;
Radecznica;062008 2;;;
Sitno;062009 2;;;
SkierbieszÛw;062010 2;;;
Stary ZamoúÊ;062011 2;;;
Su≥Ûw;062012 2;;;
Szczebrzeszyn;062013 3;;;
Szczebrzeszyn ñ miasto;062013 4;;;
Szczebrzeszyn ñ obszar wiejski;062013 5;;;
ZamoúÊ;062014 2;;;
Zwierzyniec;062015 3;;;
Zwierzyniec ñ miasto;062015 4;;;
Zwierzyniec ñ obszar wiejski;062015 5;;;
Miasta na prawach powiatu:;;;;
Powiat m. Bia≥a Podlaska;;;;
M. Bia≥a Podlaska;066101 1;;;
Powiat m. Che≥m;;;;
M. Che≥m;066201 1;;;
Powiat m. Lublin;;;;
M. Lublin;066301 1;;;
Powiat m. ZamoúÊ;;;;
M. ZamoúÊ;066401 1;;;
WOJEW”DZTWO LUBUSKIE;;;;
Powiat gorzowski;;;;
Gmina miejska:;;;;
Kostrzyn nad Odrπ;080101 1;;;
Gminy:;;;;
Bogdaniec;080102 2;;;
Deszczno;080103 2;;;
K≥odawa;080104 2;;;
Lubiszyn;080105 2;;;
Santok;080106 2;;;
Witnica;080107 3;;;
Witnica ñ miasto;080107 4;;;
Witnica ñ obszar wiejski;080107 5;;;
Powiat kroúnieÒski;;;;
Gmina miejska:;;;;
Gubin;080201 1;;;
Gminy:;;;;
Bobrowice;080202 2;;;
Bytnica;080203 2;;;
Dπbie;080204 2;;;
Gubin;080205 2;;;
Krosno OdrzaÒskie;080206 3;;;
Krosno OdrzaÒskie ñ miasto;080206 4;;;
Krosno OdrzaÒskie ñ obszar wiejski;080206 5;;;
Maszewo;080207 2;;;
Powiat miÍdzyrzecki;;;;
Gminy:;;;;
Bledzew;080301 2;;;
MiÍdzyrzecz;080302 3;;;
MiÍdzyrzecz ñ miasto;080302 4;;;
MiÍdzyrzecz ñ obszar wiejski;080302 5;;;
Przytoczna;080303 2;;;
Pszczew;080304 2;;;
Skwierzyna;080305 3;;;
Skwierzyna ñ miasto;080305 4;;;
Skwierzyna ñ obszar wiejski;080305 5;;;
Trzciel;080306 3;;;
Trzciel ñ miasto;080306 4;;;
Trzciel ñ obszar wiejski;080306 5;;;
Powiat nowosolski;;;;
Gmina miejska:;;;;
Nowa SÛl;080401 1;;;
Gminy:;;;;
Bytom OdrzaÒski;080402 3;;;
Bytom OdrzaÒski ñ miasto;080402 4;;;
Bytom OdrzaÒski ñ obszar wiejski;080402 5;;;
Kolsko;080403 2;;;
KoøuchÛw;080404 3;;;
KoøuchÛw ñ miasto;080404 4;;;
KoøuchÛw ñ obszar wiejski;080404 5;;;
Nowa SÛl;080405 2;;;
Nowe Miasteczko;080406 3;;;
Nowe Miasteczko ñ miasto;080406 4;;;
Nowe Miasteczko ñ obszar wiejski;080406 5;;;
OtyÒ;080407 2;kod wygas≥ 31.12.2017;;
OtyÒ;080407 3;obowiπzuje od 01.01.2018;;
OtyÒ ñ miasto;080407 4;obowiπzuje od 01.01.2018;;
OtyÒ ñ obszar wiejski;080407 5;obowiπzuje od 01.01.2018;;
Siedlisko;080408 2;;;
Powiat s≥ubicki;;;;
Gminy:;;;;
Cybinka;080501 3;;;
Cybinka ñ miasto;080501 4;;;
Cybinka ñ obszar wiejski;080501 5;;;
GÛrzyca;080502 2;;;
Oúno Lubuskie;080503 3;;;
Oúno Lubuskie ñ miasto;080503 4;;;
Oúo Lubuskie ñ obszar wiejski;080503 5;;;
Rzepin;080504 3;;;
Rzepin ñ miasto;080504 4;;;
Rzepin ñ obszar wiejski;080504 5;;;
S≥ubice;080505 3;;;
S≥ubice ñ miasto;080505 4;;;
S≥ubice ñ obszar wiejski;080505 5;;;
Powiat strzelecko-drezdenecki;;;;
Gminy:;;;;
Dobiegniew;080601 3;;;
Dobiegniew ñ miasto;080601 4;;;
Dobiegniew ñ obszar wiejski;080601 5;;;
Drezdenko;080602 3;;;
Drezdenko ñ miasto;080602 4;;;
Drezdenko ñ obszar wiejski;080602 5;;;
Stare Kurowo;080603 2;;;
Strzelce KrajeÒskie;080604 3;;;
Strzelce KrajeÒskie ñ miasto;080604 4;;;
Strzelce KrajeÒskie ñ obszar wiejski;080604 5;;;
Zwierzyn;080605 2;;;
Powiat sulÍciÒski;;;;
Gminy:;;;;
Krzeszyce;080701 2;;;
Lubniewice;080702 3;;;
Lubniewice ñ miasto;080702 4;;;
Lubniewice ñ obszar wiejski;080702 5;;;
S≥oÒsk;080703 2;;;
SulÍcin;080704 3;;;
SulÍcin ñ miasto;080704 4;;;
SulÍcin ñ obszar wiejski;080704 5;;;
Torzym;080705 3;;;
Torzym ñ miasto;080705 4;;;
Torzym ñ obszar wiejski;080705 5;;;
Powiat úwiebodziÒski;;;;
Gminy:;;;;
Lubrza;080801 2;;;
£agÛw;080802 2;;;
Skπpe;080803 2;;;
Szczaniec;080804 2;;;
åwiebodzin;080805 3;;;
åwiebodzin ñ miasto;080805 4;;;
åwiebodzin ñ obszar wiejski;080805 5;;;
Zbπszynek;080806 3;;;
Zbπszynek ñ miasto;080806 4;;;
Zbπszynek ñ obszar wiejski;080806 5;;;
Powiat wschowski;;;;
Gminy:;;;;
S≥awa;081201 3;;;
S≥awa ñ miasto;081201 4;;;
S≥awa ñ obszar wiejski;081201 5;;;
Szlichtyngowa;081202 3;;;
Szlichtyngowa ñ miasto;081202 4;;;
Szlichtyngowa ñ obszar wiejski;081202 5;;;
Wschowa;081203 3;;;
Wschowa ñ miasto;081203 4;;;
Wschowa ñ obszar wiejski;081203 5;;;
Powiat zielonogÛrski;;;;
Gminy:;;;;
Babimost;080901 3;;;
Babimost ñ miasto;080901 4;;;
Babimost ñ obszar wiejski;080901 5;;;
Bojad≥a;080902 2;;;
CzerwieÒsk;080903 3;;;
CzerwieÒsk ñ miasto;080903 4;;;
CzerwieÒsk ñ obszar wiejski;080903 5;;;
Kargowa;080904 3;;;
Kargowa ñ miasto;080904 4;;;
Kargowa ñ obszar wiejski;080904 5;;;
NowogrÛd BobrzaÒski;080905 3;;;
NowogrÛd BobrzaÒski ñ miasto;080905 4;;;
NowogrÛd BobrzaÒski ñ obszar wiejski;080905 5;;;
SulechÛw;080906 3;;;
SulechÛw ñ miasto;080906 4;;;
SulechÛw ñ obszar wiejski;080906 5;;;
åwidnica;080907 2;;;
TrzebiechÛw;080908 2;;;
ZabÛr;080909 2;;;
Zielona GÛra;080910 2;kod wygas≥ 31.12.2014;;
Powiat øagaÒski;;;;
Gminy miejskie:;;;;
Gozdnica;081001 1;;;
ØagaÒ;081002 1;;;
Gminy:;;;;
Brzeünica;081003 2;;;
I≥owa;081004 3;;;
I≥owa ñ miasto;081004 4;;;
I≥owa ñ obszar wiejski;081004 5;;;
Ma≥omice;081005 3;;;
Ma≥omice ñ miasto;081005 4;;;
Ma≥omice ñ obszar wiejski;081005 5;;;
Niegos≥awice;081006 2;;;
Szprotawa;081007 3;;;
Szprotawa ñ miasto;081007 4;;;
Szprotawa ñ obszar wiejski;081007 5;;;
Wymiarki;081008 2;;;
ØagaÒ;081009 2;;;
Powiat øarski;;;;
Gminy miejskie:;;;;
£Íknica;081101 1;;;
Øary;081102 1;;;
Gminy:;;;;
Brody;081103 2;;;
JasieÒ;081104 3;;;
JasieÒ ñ miasto;081104 4;;;
JasieÒ ñ obszar wiejski;081104 5;;;
Lipinki £uøyckie;081105 2;;;
Lubsko;081106 3;;;
Lubsko ñ miasto;081106 4;;;
Lubsko ñ obszar wiejski;081106 5;;;
PrzewÛz;081107 2;;;
Trzebiel;081108 2;;;
Tuplice;081109 2;;;
Øary;081110 2;;;
Miasta na prawach powiatu:;;;;
Powiat m. GorzÛw Wielkopolski;;;;
M. GorzÛw Wielkopolski;086101 1;;;
Powiat m. Zielona GÛra;;;;
M. Zielona GÛra;086201 1;;;
WOJEW”DZTWO £”DZKIE;;;;
Powiat be≥chatowski;;;;
Gmina miejska:;;;;
Be≥chatÛw;100101 1;;;
Gminy:;;;;
Be≥chatÛw;100102 2;;;
Druøbice;100103 2;;;
KleszczÛw;100104 2;;;
Kluki;100105 2;;;
Rusiec;100106 2;;;
SzczercÛw;100107 2;;;
ZelÛw;100108 3;;;
ZelÛw ñ miasto;100108 4;;;
ZelÛw ñ obszar wiejski;100108 5;;;
Powiat brzeziÒski;;;;
Gmina miejska:;;;;
Brzeziny;102101 1;;;
Gminy:;;;;
Brzeziny;102102 2;;;
Dmosin;102103 2;;;
JeøÛw;102104 2;;;
RogÛw;102105 2;;;
Powiat kutnowski;;;;
Gmina miejska:;;;;
Kutno;100201 1;;;
Gminy:;;;;
Bedlno;100202 2;;;
Dπbrowice;100203 2;;;
Kroúniewice;100204 3;;;
Kroúniewice ñ miasto;100204 4;;;
Kroúniewice ñ obszar wiejski;100204 5;;;
KrzyøanÛw;100205 2;;;
Kutno;100206 2;;;
£aniÍta;100207 2;;;
Nowe Ostrowy;100208 2;;;
OporÛw;100209 2;;;
Strzelce;100210 2;;;
Øychlin;100211 3;;;
Øychlin ñ miasto;100211 4;;;
Øychlin ñ obszar wiejski;100211 5;;;
Powiat ≥aski;;;;
Gminy:;;;;
Buczek;100301 2;;;
£ask;100302 3;;;
£ask ñ miasto;100302 4;;;
£ask ñ obszar wiejski;100302 5;;;
SÍdziejowice;100303 2;;;
Widawa;100304 2;;;
Wodzierady;100305 2;;;
Powiat ≥Íczycki;;;;
Gmina miejska:;;;;
£Íczyca;100401 1;;;
Gminy:;;;;
Daszyna;100402 2;;;
GÛra åwiÍtej Ma≥gorzaty;100403 2;;;
GrabÛw;100404 2;;;
£Íczyca;100405 2;;;
Piπtek;100406 2;kod wygas≥ 31.12.2019;;
Piπtek;100406 3;obowiπzuje od 01.01.2020;;
Piπtek ñ miasto;100406 4;obowiπzuje od 01.01.2020;;
Piπtek ñ obszar wiejski;100406 5;obowiπzuje od 01.01.2020;;
åwinice Warckie;100407 2;;;
Witonia;100408 2;;;
Powiat ≥owicki;;;;
Gmina miejska:;;;;
£owicz;100501 1;;;
Gminy:;;;;
Bielawy;100502 2;;;
Chπúno;100503 2;;;
Domaniewice;100504 2;;;
Kiernozia;100505 2;;;
Kocierzew Po≥udniowy;100506 2;;;
£owicz;100507 2;;;
£yszkowice;100508 2;;;
NieborÛw;100509 2;;;
Zduny;100510 2;;;
Powiat ≥Ûdzki wschodni;;;;
Gminy:;;;;
Andrespol;100602 2;;;
BrÛjce;100603 2;;;
Koluszki;100607 3;;;
Koluszki ñ miasto;100607 4;;;
Koluszki ñ obszar wiejski;100607 5;;;
Nowosolna;100608 2;;;
RzgÛw;100610 3;;;
RzgÛw ñ miasto;100610 4;;;
RzgÛw ñ obszar wiejski;100610 5;;;
Tuszyn;100611 3;;;
Tuszyn ñ miasto;100611 4;;;
Tuszyn ñ obszar wiejski;100611 5;;;
Powiat opoczyÒski;;;;
Gminy:;;;;
Bia≥aczÛw;100701 2;;;
Drzewica;100702 3;;;
Drzewica ñ miasto;100702 4;;;
Drzewica ñ obszar wiejski;100702 5;;;
MniszkÛw;100703 2;;;
Opoczno;100704 3;;;
Opoczno ñ miasto;100704 4;;;
Opoczno ñ obszar wiejski;100704 5;;;
Paradyø;100705 2;;;
PoúwiÍtne;100706 2;;;
S≥awno;100707 2;;;
ØarnÛw;100708 2;;;
Powiat pabianicki;;;;
Gminy miejskie:;;;;
KonstantynÛw £Ûdzki;100801 1;;;
Pabianice;100802 1;;;
Gminy:;;;;
D≥utÛw;100803 2;;;
DobroÒ;100804 2;;;
KsawerÛw;100805 2;;;
Lutomiersk;100806 2;;;
Pabianice;100807 2;;;
Powiat pajÍczaÒski;;;;
Gminy:;;;;
Dzia≥oszyn;100901 3;;;
Dzia≥oszyn ñ miasto;100901 4;;;
Dzia≥oszyn ñ obszar wiejski;100901 5;;;
Kie≥czyg≥Ûw;100902 2;;;
Nowa Brzeünica;100903 2;;;
PajÍczno;100904 3;;;
PajÍczno ñ miasto;100904 4;;;
PajÍczno ñ obszar wiejski;100904 5;;;
Rzπúnia;100905 2;;;
Siemkowice;100906 2;;;
Strzelce Wielkie;100907 2;;;
Sulmierzyce;100908 2;;;
Powiat piotrkowski;;;;
Gminy:;;;;
AleksandrÛw;101001 2;;;
Czarnocin;101002 2;;;
Gorzkowice;101003 2;;;
Grabica;101004 2;;;
£Íki Szlacheckie;101005 2;;;
Moszczenica;101006 2;;;
RÍczno;101007 2;;;
Rozprza;101008 2;;;
SulejÛw;101009 3;;;
SulejÛw ñ miasto;101009 4;;;
SulejÛw ñ obszar wiejski;101009 5;;;
Wola Krzysztoporska;101010 2;;;
WolbÛrz;101011 3;;;
WolbÛrz ñ miasto;101011 4;;;
WolbÛrz ñ obszar wiejski;101011 5;;;
Powiat poddÍbicki;;;;
Gminy:;;;;
DalikÛw;101101 2;;;
PÍczniew;101102 2;;;
PoddÍbice;101103 3;;;
PoddÍbice ñ miasto;101103 4;;;
PoddÍbice ñ obszar wiejski;101103 5;;;
UniejÛw;101104 3;;;
UniejÛw ñ miasto;101104 4;;;
UniejÛw ñ obszar wiejski;101104 5;;;
Wartkowice;101105 2;;;
Zadzim;101106 2;;;
Powiat radomszczaÒski;;;;
Gmina miejska:;;;;
Radomsko;101201 1;;;
Gminy:;;;;
Dobryszyce;101202 2;;;
Gidle;101203 2;;;
Gomunice;101204 2;;;
KamieÒsk;101205 3;;;
KamieÒsk ñ miasto;101205 4;;;
KamieÒsk ñ obszar wiejski;101205 5;;;
Kobiele Wielkie;101206 2;;;
Kodrπb;101207 2;;;
Lgota Wielka;101208 2;;;
£adzice;101209 2;;;
Mas≥owice;101210 2;;;
PrzedbÛrz;101211 3;;;
PrzedbÛrz ñ miasto;101211 4;;;
PrzedbÛrz ñ obszar wiejski;101211 5;;;
Radomsko;101212 2;;;
Wielgom≥yny;101213 2;;;
Øytno;101214 2;;;
Powiat rawski;;;;
Gmina miejska:;;;;
Rawa Mazowiecka;101301 1;;;
Gminy:;;;;
Bia≥a Rawska;101302 3;;;
Bia≥a Rawska ñ miasto;101302 4;;;
Bia≥a Rawska ñ obszar wiejski;101302 5;;;
Cielπdz;101303 2;;;
Rawa Mazowiecka;101304 2;;;
RegnÛw;101305 2;;;
Sadkowice;101306 2;;;
Powiat sieradzki;;;;
Gmina miejska:;;;;
Sieradz;101401 1;;;
Gminy:;;;;
B≥aszki;101402 3;;;
B≥aszki ñ miasto;101402 4;;;
B≥aszki ñ obszar wiejski;101402 5;;;
Brπszewice;101403 2;;;
Brzeünio;101404 2;;;
Burzenin;101405 2;;;
GoszczanÛw;101406 2;;;
Klonowa;101407 2;;;
Sieradz;101408 2;;;
Warta;101409 3;;;
Warta ñ miasto;101409 4;;;
Warta ñ obszar wiejski;101409 5;;;
WrÛblew;101410 2;;;
Z≥oczew;101411 3;;;
Z≥oczew ñ miasto;101411 4;;;
Z≥oczew ñ obszar wiejski;101411 5;;;
Powiat skierniewicki;;;;
Gminy:;;;;
BolimÛw;101501 2;;;
G≥uchÛw;101502 2;;;
GodzianÛw;101503 2;;;
Kowiesy;101504 2;;;
Lipce Reymontowskie;101505 2;;;
MakÛw;101506 2;;;
Nowy KawÍczyn;101507 2;;;
Skierniewice;101508 2;;;
S≥upia;101509 2;;;
Powiat tomaszowski;;;;
Gmina miejska:;;;;
TomaszÛw Mazowiecki;101601 1;;;
Gminy:;;;;
BÍdkÛw;101602 2;;;
Budziszewice;101603 2;;;
Czerniewice;101604 2;;;
Inow≥Ûdz;101605 2;;;
Lubochnia;101606 2;;;
Rokiciny;101607 2;;;
Rzeczyca;101608 2;;;
TomaszÛw Mazowiecki;101609 2;;;
Ujazd;101610 2;;;
Øelechlinek;101611 2;;;
Powiat wieluÒski;;;;
Gminy:;;;;
Bia≥a;101701 2;;;
Czarnoøy≥y;101702 2;;;
Konopnica;101703 2;;;
Mokrsko;101704 2;;;
OsjakÛw;101705 2;;;
OstrÛwek;101706 2;;;
PπtnÛw;101707 2;;;
Skomlin;101708 2;;;
WieluÒ;101709 3;;;
WieluÒ ñ miasto;101709 4;;;
WieluÒ ñ obszar wiejski;101709 5;;;
Wierzchlas;101710 2;;;
Powiat wieruszowski;;;;
Gminy:;;;;
Boles≥awiec;101801 2;;;
Czastary;101802 2;;;
Galewice;101803 2;;;
LututÛw;101804 2;kod wygas≥ 31.12.2019;;
LututÛw;101804 3;obowiπzuje od 01.01.2020;;
LututÛw ñ miasto;101804 4;obowiπzuje od 01.01.2020;;
LututÛw ñ obszar wiejski;101804 5;obowiπzuje od 01.01.2020;;
£ubnice;101805 2;;;
Sokolniki;101806 2;;;
WieruszÛw;101807 3;;;
WieruszÛw ñ miasto;101807 4;;;
WieruszÛw ñ obszar wiejski;101807 5;;;
Powiat zduÒskowolski;;;;
Gmina miejska:;;;;
ZduÒska Wola;101901 1;;;
Gminy:;;;;
Szadek;101902 3;;;
Szadek ñ miasto;101902 4;;;
Szadek ñ obszar wiejski;101902 5;;;
Zapolice;101903 2;;;
ZduÒska Wola;101904 2;;;
Powiat zgierski;;;;
Gminy miejskie:;;;;
G≥owno;102001 1;;;
OzorkÛw;102002 1;;;
Zgierz;102003 1;;;
Gminy:;;;;
AleksandrÛw £Ûdzki;102004 3;;;
AleksandrÛw £Ûdzki ñ miasto;102004 4;;;
AleksandrÛw £Ûdzki ñ obszar wiejski;102004 5;;;
G≥owno;102005 2;;;
OzorkÛw;102006 2;;;
ParzÍczew;102007 2;;;
StrykÛw;102008 3;;;
StrykÛw ñ miasto;102008 4;;;
StrykÛw ñ obszar wiejski;102008 5;;;
Zgierz;102009 2;;;
Miasta na prawach powiatu:;;;;
Powiat m. £Ûdü;;;;
M. £Ûdü;106101 1;;;
Delegatury:;;;;
†£Ûdü-Ba≥uty;106102 9;;;
†£Ûdü-GÛrna;106103 9;;;
†£Ûdü-Polesie;106104 9;;;
†£Ûdü-årÛdmieúcie;106105 9;;;
†£Ûdü-Widzew;106106 9;;;
Powiat m. PiotrkÛw Trybunalski;;;;
M. PiotrkÛw Trybunalski;106201 1;;;
Powiat m. Skierniewice;;;;
M. Skierniewice;106301 1;;;
WOJEW”DZTWO MA£OPOLSKIE;;;;
Powiat bocheÒski;;;;
Gmina miejska:;;;;
Bochnia;120101 1;;;
Gminy:;;;;
Bochnia;120102 2;;;
Drwinia;120103 2;;;
Lipnica Murowana;120104 2;;;
£apanÛw;120105 2;;;
Nowy Wiúnicz;120106 3;;;
Nowy Wiúnicz ñ miasto;120106 4;;;
Nowy Wiúnicz ñ obszar wiejski;120106 5;;;
Rzezawa;120107 2;;;
Trzciana;120108 2;;;
Øegocina;120109 2;;;
Powiat brzeski;;;;
Gminy:;;;;
BorzÍcin;120201 2;;;
Brzesko;120202 3;;;
Brzesko ñ miasto;120202 4;;;
Brzesko ñ obszar wiejski;120202 5;;;
CzchÛw;120203 3;;;
CzchÛw ñ miasto;120203 4;;;
CzchÛw ñ obszar wiejski;120203 5;;;
DÍbno;120204 2;;;
Gnojnik;120205 2;;;
Iwkowa;120206 2;;;
Szczurowa;120207 2;;;
Powiat chrzanowski;;;;
Gminy:;;;;
Alwernia;120301 3;;;
Alwernia ñ miasto;120301 4;;;
Alwernia ñ obszar wiejski;120301 5;;;
Babice;120302 2;;;
ChrzanÛw;120303 3;;;
ChrzanÛw ñ miasto;120303 4;;;
ChrzanÛw ñ obszar wiejski;120303 5;;;
Libiπø;120304 3;;;
Libiπø ñ miasto;120304 4;;;
Libiπø ñ obszar wiejski;120304 5;;;
Trzebinia;120305 3;;;
Trzebinia ñ miasto;120305 4;;;
Trzebinia ñ obszar wiejski;120305 5;;;
Powiat dπbrowski;;;;
Gminy:;;;;
Boles≥aw;120401 2;;;
Dπbrowa Tarnowska;120402 3;;;
Dπbrowa Tarnowska ñ miasto;120402 4;;;
Dπbrowa Tarnowska ñ obszar wiejski;120402 5;;;
GrÍboszÛw;120403 2;;;
MÍdrzechÛw;120404 2;;;
Olesno;120405 2;;;
Radgoszcz;120406 2;;;
Szczucin;120407 3;;;
Szczucin ñ miasto;120407 4;;;
Szczucin ñ obszar wiejski;120407 5;;;
Powiat gorlicki;;;;
Gmina miejska:;;;;
